,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,D_min,D_max,D_std,M_MOROSO,MONTO,SEGURO,FUGA,D_Marzo2,D_Abril2,D_Mayo2,D_Junio2,D_Julio2,D_Agosto2,D_Septiembre2,VM_AbrilMarzo,VM_MayoAbril,VM_JunioMayo,VM_JulioJunio,VM_AgostoJulio,VM_SeptiembreAgosto,logVM_AbrilMarzo,Monto_Total_Deuda,logMTD,Frecuencia
1807,1808,0,456144,37,18,2,27,226,0,30264,0,21788,794,16328,538,538.0,30264.0,12674,2,1800000,NO,NO FUGA,1,30265,1,21789,795,16329,539,30265.0,3.3041467041136624e-05,21789.0,0.03648630042682087,20.539622641509435,0.033008757425439406,10.317780249246972,69712,11.152142092986953,5
1808,1809,1,590965,44,12,1,90,118,0,0,0,0,3,0,11154,3.0,11154.0,4215,2,4700000,NO,NO FUGA,1,1,1,1,4,1,11155,1.0,1.0,1.0,4.0,0.25,11155.0,0.6931471805599453,11157,9.319912008405474,2
1809,1810,1,758886,41,12,1,90,89,0,751577,0,0,2087,23661,193,193.0,751577.0,282568,1,4500000,NO,NO FUGA,1,751578,1,1,2088,23662,194,751578.0,1.3305338900287128e-06,1.0,2088.0,11.332375478927203,0.008198799763333615,13.52993160573728,777518,13.563863360035976,4
1810,1811,1,510791,47,14,1,79,148,545258,94731,0,996233,1150,0,393,393.0,996233.0,390636,2,1400000,NO,NO FUGA,545259,94732,1,996234,1151,1,394,0.17373761826948295,1.0556095089304564e-05,996234.0,0.0011553510520620658,0.0008688097306689834,394.0,0.16019320261950573,1637765,14.30884367604724,5
1811,1812,1,4520348,32,14,2,93,85,0,350040,0,0,308,23764,1,1.0,350040.0,131084,1,3900000,NO,NO FUGA,1,350041,1,1,309,23765,2,350041.0,2.856808202467711e-06,1.0,309.0,76.90938511326861,8.415737428992215e-05,12.765808426266172,374113,12.8323158427849,4
1812,1813,0,535161,39,14,3,76,45,0,34588,0,67036,1,0,0,1.0,67036.0,26504,1,2300000,NO,NO FUGA,1,34589,1,67037,2,1,1,34589.0,2.8910925438723293e-05,67037.0,2.9834270626668854e-05,0.5,1.0,10.451319901931214,101625,11.5290546869001,3
1813,1814,0,51149,29,14,2,52,94,0,17111,0,0,60,0,0,60.0,17111.0,6463,1,1700000,NO,FUGA,1,17112,1,1,61,1,1,17112.0,5.84385226741468e-05,1.0,61.0,0.01639344262295082,1.0,9.747593687577451,17171,9.751035429344451,2
1814,1815,0,1029459,45,12,1,31,119,0,22969,0,8472,8,5676,18,8.0,22969.0,8509,1,5000000,NO,FUGA,1,22970,1,8473,9,5677,19,22970.0,4.3535045711798e-05,8473.0,0.0010621975687477871,630.7777777777778,0.0033468381187246785,10.041987829781233,37143,10.522557529699757,5
1815,1816,0,47782,48,18,1,55,90,0,57306,0,13056,27,0,2,2.0,57306.0,21395,1,3800000,NO,FUGA,1,57307,1,13057,28,1,3,57307.0,1.744987523339208e-05,13057.0,0.0021444435934747643,0.03571428571428571,3.0,10.956195509013263,70391,11.161834899325397,4
1816,1817,0,741857,44,12,1,84,105,0,7952,0,145,547,1811,214,145.0,7952.0,2904,2,3200000,NO,FUGA,1,7953,1,146,548,1812,215,7953.0,0.0001257387149503332,146.0,3.7534246575342465,3.3065693430656933,0.11865342163355408,8.981430225767635,10669,9.275191344295799,5
1817,1818,0,238120,54,18,1,138,87,0,251854,0,350020,2,0,307,2.0,350020.0,149522,1,4000000,NO,FUGA,1,251855,1,350021,3,1,308,251855.0,3.970538603561573e-06,350021.0,8.570914316569577e-06,0.3333333333333333,308.0,12.436612774594602,602183,13.308318325430704,4
1818,1819,0,590322,47,18,1,146,90,0,1051230,0,102352,145,13468,0,145.0,1051230.0,391816,1,1100000,NO,FUGA,1,1051231,1,102353,146,13469,1,1051231.0,9.512657065858979e-07,102353.0,0.0014264359618184127,92.25342465753425,7.424456158586383e-05,13.865473367649457,1167195,13.970114849180042,4
1819,1820,1,2685243,40,14,4,34,103,0,177837,0,155235,498,0,222,222.0,177837.0,81452,1,1900000,NO,NO FUGA,1,177838,1,155236,499,1,223,177838.0,5.623095176508957e-06,155236.0,0.0032144605632714062,0.002004008016032064,223.0,12.08863392559033,333792,12.718276319348883,4
1820,1821,1,340138,53,14,2,80,84,1998336,97826,1829912,233947,821,0,351,351.0,1998336.0,906695,1,600000,NO,FUGA,1998337,97827,1829913,233948,822,1,352,0.048954205421808235,18.705602747707687,0.12784651510754882,0.0035136013131123155,0.0012165450121654502,352.0,0.04779367300061139,4161193,15.241312610286077,6
1821,1822,0,1427774,51,14,1,90,86,0,0,5401800,0,102,0,21271,102.0,5401800.0,2040357,1,8000000,NO,NO FUGA,1,1,5401801,1,103,1,21272,1.0,5401801.0,1.851234430887032e-07,103.0,0.009708737864077669,21272.0,0.6931471805599453,5423173,15.506191810869964,3
1822,1823,1,31827,41,14,2,44,173,0,241351,0,0,2047,20212,2544,2047.0,241351.0,89953,1,8000000,SI,NO FUGA,1,241352,1,1,2048,20213,2545,241352.0,4.143325930591004e-06,1.0,2048.0,9.86962890625,0.12590906842131303,12.394015871092181,266154,12.49183412482309,4
1823,1824,0,945970,44,18,2,141,31,0,896583,0,80334,28,0,304,28.0,896583.0,335132,1,3100000,NO,NO FUGA,1,896584,1,80335,29,1,305,896584.0,1.115344462983948e-06,80335.0,0.0003609883612373187,0.034482758620689655,305.0,13.706348380695138,977249,13.792497783655202,4
1824,1825,0,1632627,42,12,1,31,120,0,548197,0,0,5,0,38,5.0,548197.0,207196,1,4400000,NO,FUGA,1,548198,1,1,6,1,39,548198.0,1.824158424510852e-06,1.0,6.0,0.16666666666666666,39.0,13.21439363869739,548240,13.214470250276719,3
1825,1826,1,189630,48,18,1,79,89,193375,267,0,0,756,0,0,267.0,193375.0,73024,1,1400000,NO,FUGA,193376,268,1,1,757,1,1,0.0013859010425285455,0.0037313432835820895,1.0,757.0,0.001321003963011889,1.0,0.0013849415680675151,194398,12.177668026962323,3
1826,1827,0,370324,40,12,1,15,66,0,466151,0,0,8,0,0,8.0,466151.0,176188,1,3400000,NO,NO FUGA,1,466152,1,1,9,1,1,466152.0,2.1452230173848873e-06,1.0,9.0,0.1111111111111111,1.0,13.052269185400794,466159,13.052284201816956,2
1827,1828,1,290578,47,12,2,72,504,0,372,0,762679,525,0,101,101.0,762679.0,288202,3,2100000,SI,NO FUGA,1,373,1,762680,526,1,102,373.0,0.002680965147453083,762680.0,0.0006896732574605339,0.0019011406844106464,102.0,5.924255797414532,763677,13.545901513338327,4
1828,1829,1,325729,51,12,1,91,279,0,74546,0,35628,142,0,68,68.0,74546.0,29114,1,1700000,NO,NO FUGA,1,74547,1,35629,143,1,69,74547.0,1.3414356043838115e-05,35629.0,0.004013584439641865,0.006993006993006993,69.0,11.219198492200556,110384,11.61172953402881,4
1829,1830,0,184078,48,18,1,37,104,813762,0,0,2380471,1801,0,271,271.0,2380471.0,900867,1,2100000,NO,FUGA,813763,1,1,2380472,1802,1,272,1.228859016691592e-06,1.0,2380472.0,0.000756992730853377,0.0005549389567147614,272.0,1.2288582617197697e-06,3196305,14.977506325965924,4
1830,1831,0,571304,48,12,1,102,105,0,45772,0,0,77,15744,0,77.0,45772.0,17325,2,3300000,NO,FUGA,1,45773,1,1,78,15745,1,45773.0,2.184694033600594e-05,1.0,78.0,201.85897435897436,6.351222610352493e-05,10.731471523318284,61593,11.028319742180267,3
1831,1832,1,3980164,36,12,2,90,89,1306916,608035,0,0,2789,2231,195,195.0,1306916.0,508433,1,3400000,NO,NO FUGA,1306917,608036,1,1,2790,2232,196,0.46524454116060926,1.6446394621371104e-06,1.0,2790.0,0.8,0.08781362007168458,0.38202215083298585,1920166,14.467922719388163,5
1832,1833,0,195177,49,12,1,31,119,0,116273,0,0,642,0,80,80.0,116273.0,43902,3,6200000,NO,FUGA,1,116274,1,1,643,1,81,116274.0,8.60037497634897e-06,1.0,643.0,0.0015552099533437014,81.0,11.663713354092298,116995,11.669895025161281,3
1833,1834,1,143622,23,14,2,36,67,0,120416,0,6140,6,0,272,6.0,120416.0,45165,1,1300000,NO,NO FUGA,1,120417,1,6141,7,1,273,120417.0,8.304475281729324e-06,6141.0,0.0011398794984530207,0.14285714285714285,273.0,11.698724302343727,126834,11.750642308133898,4
1834,1835,0,98697,49,18,1,138,1,0,101949,0,198633,409,0,65,65.0,198633.0,78423,3,1500000,NO,FUGA,1,101950,1,198634,410,1,66,101950.0,9.80872976949485e-06,198634.0,0.0020640977878912978,0.0024390243902439024,66.0,11.532247584684265,301056,12.615054894573774,4
1835,1836,1,105002,42,12,1,82,105,0,26120,0,249150,236,362,236,236.0,249150.0,92976,1,1900000,NO,NO FUGA,1,26121,1,249151,237,363,237,26121.0,3.828337353087554e-05,249151.0,0.0009512303783649273,1.5316455696202531,0.6528925619834711,10.170533150137466,276104,12.528536507134932,5
1836,1837,1,1514486,50,18,1,31,119,0,731162,3383601,0,0,0,2614,2614.0,3383601.0,1262374,1,8000000,NO,FUGA,1,731163,3383602,1,1,1,2615,731163.0,4.627698611663884,2.9554303372559775e-07,1.0,1.0,2615.0,13.50239306377437,4117377,15.230727110965336,3
1837,1838,0,3790004,41,18,1,125,105,0,42581,0,81442,21,0,20,20.0,81442.0,32267,1,1900000,SI,FUGA,1,42582,1,81443,22,1,21,42582.0,2.348410126344465e-05,81443.0,0.0002701275738860307,0.045454545454545456,21.0,10.659210391578554,124064,11.728560900794117,4
1838,1839,0,266359,41,12,1,39,93,0,141020,0,610016,2024,0,1522,1522.0,610016.0,227548,2,6200000,SI,FUGA,1,141021,1,610017,2025,1,1523,141021.0,7.091142453960758e-06,610017.0,0.0033195796182729333,0.0004938271604938272,1523.0,11.85667118555794,754582,13.533920557766661,4
1839,1840,0,74232,35,18,1,15,66,0,11769,3621504,0,0,0,66,66.0,3621504.0,1368061,0,1700000,SI,NO FUGA,1,11770,3621505,1,1,1,67,11770.0,307.6894647408666,2.7612829472829664e-07,1.0,1.0,67.0,9.37339415841248,3633339,15.105662893391964,3
1840,1841,0,460122,55,14,1,120,116,1400225,76985,0,182432,1644,0,191,191.0,1400225.0,517281,1,3600000,NO,FUGA,1400226,76986,1,182433,1645,1,192,0.05498112447562036,1.2989374691502352e-05,182433.0,0.009017008984120197,0.0006079027355623101,192.0,0.053522875275672246,1661477,14.323218125641876,5
1841,1842,0,168076,29,15,2,60,287,0,124131,0,243784,0,0,210,210.0,243784.0,96159,0,1700000,NO,NO FUGA,1,124132,1,243785,1,1,211,124132.0,8.05594045048819e-06,243785.0,4.101975101011137e-06,1.0,211.0,11.729108850428695,368125,12.81618054985289,3
1842,1843,1,61104,50,14,2,116,131,0,503716,0,0,1,0,0,1.0,503716.0,190386,1,4400000,SI,NO FUGA,1,503717,1,1,2,1,1,503717.0,1.985241713104779e-06,1.0,2.0,0.5,1.0,13.12977186665212,503717,13.12977186665212,2
1843,1844,1,59046,34,14,3,14,85,0,0,0,0,0,0,0,1.0,503716.0,0,0,2400000,NO,NO FUGA,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0,0.0,0
1844,1845,1,39737,57,14,2,85,88,0,238742,0,256057,399,0,23,23.0,256057.0,120780,1,1400000,SI,NO FUGA,1,238743,1,256058,400,1,24,238743.0,4.1886044826445175e-06,256058.0,0.0015621460762795928,0.0025,24.0,12.383147127137137,495221,13.112761425860041,4
1845,1846,1,362812,26,18,2,90,91,0,83617,0,0,0,15511,2,2.0,83617.0,31167,0,1700000,NO,NO FUGA,1,83618,1,1,1,15512,3,83618.0,1.1959147551962497e-05,1.0,1.0,15512.0,0.00019339865910263023,11.334026045977533,99130,11.504197486739605,3
1846,1847,1,751547,40,14,4,151,226,0,358335,0,0,807,0,0,807.0,358335.0,135387,3,1000000,SI,NO FUGA,1,358336,1,1,808,1,1,358336.0,2.7906769065904625e-06,1.0,808.0,0.0012376237623762376,1.0,12.789229163381577,359142,12.79147591684941,2
1847,1848,1,394365,40,12,1,24,88,0,0,0,0,861,0,0,861.0,861.0,325,1,750000,NO,NO FUGA,1,1,1,1,862,1,1,1.0,1.0,1.0,862.0,0.001160092807424594,1.0,0.6931471805599453,861,6.759255270663693,1
1848,1849,1,43699,59,14,2,71,326,0,1121489,0,0,480,0,0,480.0,1121489.0,423852,1,8000000,SI,NO FUGA,1,1121490,1,1,481,1,1,1121490.0,8.916709021034516e-07,1.0,481.0,0.002079002079002079,1.0,13.930169607943638,1121969,13.930596626739398,2
1849,1850,0,36264,31,18,1,60,291,0,324039,0,224482,1057,975,361,361.0,324039.0,136648,2,800000,NO,NO FUGA,1,324040,1,224483,1058,976,362,324040.0,3.086038760646834e-06,224483.0,0.004713051767839881,0.9224952741020794,0.3709016393442623,12.688625329978427,550914,13.21933581126221,5
1850,1851,0,124885,54,14,2,27,226,1604117,1308,0,0,96,137,264,96.0,1604117.0,606185,3,3100000,NO,FUGA,1604118,1309,1,1,97,138,265,0.0008160247562835154,0.0007639419404125286,1.0,97.0,1.422680412371134,1.9202898550724639,0.0008156919891007181,1605922,14.289209227133956,5
1851,1852,0,347768,49,18,1,138,1,0,213130,0,0,0,0,30,30.0,213130.0,80553,1,2300000,NO,FUGA,1,213131,1,1,1,1,31,213131.0,4.691950021348373e-06,1.0,1.0,1.0,31.0,12.269666971055328,213160,12.269803027711404,2
1852,1853,0,113295,49,18,2,45,84,0,24053,0,2258,154,0,2,2.0,24053.0,8977,1,1900000,SI,FUGA,1,24054,1,2259,155,1,3,24054.0,4.1573127130622764e-05,2259.0,0.06861443116423196,0.0064516129032258064,3.0,10.088098154133554,26467,10.18369173513195,4
1853,1854,0,2582704,38,18,1,55,90,0,593598,0,90125,246,0,231,231.0,593598.0,221210,2,1900000,NO,FUGA,1,593599,1,90126,247,1,232,593599.0,1.6846389566020158e-06,90126.0,0.0027406075938131063,0.004048582995951417,232.0,13.293960970835307,684200,13.43600701308552,4
1854,1855,0,76441,55,18,1,55,90,0,388056,0,0,0,0,7617,7617.0,388056.0,146219,1,3000000,SI,FUGA,1,388057,1,1,1,1,7618,388057.0,2.576941016397076e-06,1.0,1.0,1.0,7618.0,12.868910091969793,395673,12.88834591887157,2
1855,1856,0,55129,45,12,4,55,90,0,974384,0,97173,13,0,2757,13.0,974384.0,363774,2,6200000,NO,FUGA,1,974385,1,97174,14,1,2758,974385.0,1.0262883767709889e-06,97174.0,0.00014407145944388418,0.07142857142857142,2758.0,13.78956280801846,1074327,13.887205907798185,4
1856,1857,1,79553,34,12,1,90,88,0,581362,0,0,16,12541,7,7.0,581362.0,218992,1,8000000,NO,NO FUGA,1,581363,1,1,17,12542,8,581363.0,1.7200957061250887e-06,1.0,17.0,737.7647058823529,0.0006378568011481422,13.273132345685177,593926,13.2945116951696,4
1857,1858,0,1043944,45,14,1,59,88,0,0,0,0,252,6235,5,5.0,6235.0,2342,1,6800000,NO,NO FUGA,1,1,1,1,253,6236,6,1.0,1.0,1.0,253.0,24.64822134387352,0.0009621552277100705,0.6931471805599453,6492,8.778479952508487,3
1858,1859,1,621146,38,14,4,105,59,1857467,121102,0,366911,2299,0,22073,2299.0,1857467.0,682843,1,4300000,SI,NO FUGA,1857468,121103,1,366912,2300,1,22074,0.06519789304580213,8.257433754737703e-06,366912.0,0.00626853305424734,0.0004347826086956522,22074.0,0.06316059696638812,2369852,14.678338485871208,5
1859,1860,1,572903,55,14,2,90,92,0,895206,0,0,6,12482,81,6.0,895206.0,337596,1,2900000,NO,FUGA,1,895207,1,1,7,12483,82,895207.0,1.11706007660798e-06,1.0,7.0,1783.2857142857142,0.0065689337498998635,13.704811372490413,907775,13.718752931113716,4
1860,1861,0,261690,45,12,1,82,80,0,62873,0,0,169,5048,0,169.0,62873.0,23509,2,1800000,NO,FUGA,1,62874,1,1,170,5049,1,62874.0,1.5904825524064e-05,1.0,170.0,29.7,0.00019805902158843335,11.04890390740204,68090,11.12860032481358,3
1861,1862,0,388890,46,18,2,31,119,432727,232139,0,0,1835,5937,25,25.0,432727.0,171532,2,1200000,NO,FUGA,432728,232140,1,1,1836,5938,26,0.5364570815847368,4.307745326096321e-06,1.0,1836.0,3.2342047930283226,0.004378578646008757,0.4294791696143147,672663,13.419001226898613,5
1862,1863,0,778503,49,18,1,10,1,96394,511657,0,0,405,0,0,405.0,511657.0,190698,2,8000000,NO,NO FUGA,96395,511658,1,1,406,1,1,5.307930909279527,1.954430498497043e-06,1.0,406.0,0.0024630541871921183,1.0,1.841807716168191,608456,13.318681523341713,3
1863,1864,0,254840,43,18,1,138,1,0,81905,0,0,12,0,10,10.0,81905.0,30955,2,3700000,NO,FUGA,1,81906,1,1,13,1,11,81906.0,1.2209117769150002e-05,1.0,13.0,0.07692307692307693,11.0,11.313339736274271,81927,11.313596091755274,3
1864,1865,0,346184,52,18,2,48,87,0,376781,0,0,252,0,0,252.0,376781.0,142393,1,3200000,NO,FUGA,1,376782,1,1,253,1,1,376782.0,2.654054599211215e-06,1.0,253.0,0.003952569169960474,1.0,12.839424703893728,377033,12.840090648040057,2
1865,1866,0,2539,48,18,2,138,1,1779360,153132,0,12116,2243,0,0,2243.0,1779360.0,664362,1,2700000,NO,FUGA,1779361,153133,1,12117,2244,1,1,0.08606067009448898,6.5302710715521805e-06,12117.0,0.18519435503837584,0.000445632798573975,1.0,0.08255708560001723,1946851,14.481724267083997,4
1866,1867,0,133884,55,18,2,144,89,0,184605,0,69136,225,24222,268,225.0,184605.0,68761,1,8000000,NO,NO FUGA,1,184606,1,69137,226,24223,269,184606.0,5.416942027886417e-06,69137.0,0.003268871949896582,107.18141592920354,0.011105147999834867,12.125984520158603,278456,12.537018927865056,5
1867,1868,1,61602,34,15,1,67,510,0,0,0,0,1073,0,198,198.0,1073.0,399,1,1300000,NO,NO FUGA,1,1,1,1,1074,1,199,1.0,1.0,1.0,1074.0,0.000931098696461825,199.0,0.6931471805599453,1271,7.148345743900068,2
1868,1869,1,28781,60,12,2,59,88,0,250812,0,41887,105,0,0,105.0,250812.0,93464,1,1700000,SI,NO FUGA,1,250813,1,41888,106,1,1,250813.0,3.987034164895759e-06,41888.0,0.0025305576776165012,0.009433962264150943,1.0,12.43246690755456,292804,12.587262137426224,3
1869,1870,0,972020,46,12,1,19,115,0,433443,0,0,227,0,1,1.0,433443.0,163811,2,4700000,NO,FUGA,1,433444,1,1,228,1,2,433444.0,2.3071031090521498e-06,1.0,228.0,0.0043859649122807015,2.0,12.979520192874388,433671,12.980043766983039,3
1870,1871,0,28120,40,18,1,139,88,0,31157,0,1144221,4309,0,2898,2898.0,1144221.0,430203,3,2900000,NO,FUGA,1,31158,1,1144222,4310,1,2899,31158.0,3.209448616727646e-05,1144222.0,0.0037667515569531087,0.0002320185614849188,2899.0,10.346858407043523,1182585,13.983214123976452,4
1871,1872,1,70064,30,18,1,33,27,0,656110,0,0,7,0,0,7.0,656110.0,247985,1,1700000,NO,NO FUGA,1,656111,1,1,8,1,1,656111.0,1.5241323495567061e-06,1.0,8.0,0.125,1.0,13.394086785060544,656117,13.39409592979889,2
1872,1873,0,677093,40,14,2,98,127,148009,17,0,124209,235,0,217,17.0,148009.0,66723,1,2300000,SI,NO FUGA,148010,18,1,124210,236,1,218,0.00012161340449969596,0.05555555555555555,124210.0,0.0019000080508815714,0.00423728813559322,218.0,0.0001216060101890915,272687,12.516083563465017,5
1873,1874,0,47625,51,18,1,37,109,0,5234,0,0,5,994,0,5.0,5234.0,1950,1,2100000,NO,FUGA,1,5235,1,1,6,995,1,5235.0,0.00019102196752626553,1.0,6.0,165.83333333333334,0.0010050251256281408,8.56331312702979,6233,8.737773460327283,3
1874,1875,1,1164229,28,15,2,102,88,0,32154,0,0,252,0,0,252.0,32154.0,12137,1,2400000,NO,NO FUGA,1,32155,1,1,253,1,1,32155.0,3.109936246306951e-05,1.0,253.0,0.003952569169960474,1.0,10.37835433744785,32406,10.38612972782783,2
1875,1876,1,216087,27,18,1,138,85,0,38514,0,109348,363,0,520,363.0,109348.0,41392,3,1500000,NO,NO FUGA,1,38515,1,109349,364,1,521,38515.0,2.596391016487083e-05,109349.0,0.0033287913012464677,0.0027472527472527475,521.0,10.558829018360175,148745,11.90999543229001,4
1876,1877,0,239345,41,12,1,144,93,0,0,0,0,0,0,1,1.0,1.0,0,0,5000000,NO,NO FUGA,1,1,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,2.0,0.6931471805599453,1,0.6931471805599453,1
1877,1878,0,866478,43,18,1,152,89,0,209362,0,1297587,1859,0,505,505.0,1297587.0,483414,3,2600000,NO,FUGA,1,209363,1,1297588,1860,1,506,209363.0,4.776393154473331e-06,1297588.0,0.001433428792498081,0.0005376344086021505,506.0,12.251829642867902,1509313,14.227165800927729,4
1878,1879,1,464315,45,18,2,100,85,578459,0,0,0,726,0,6812,726.0,578459.0,218176,2,3400000,NO,FUGA,578460,1,1,1,727,1,6813,1.7287280019361754e-06,1.0,1.0,727.0,0.001375515818431912,6813.0,1.728726507611106e-06,585997,13.281071655584043,3
1879,1880,1,12269,53,12,1,55,93,0,52313,0,0,0,0,0,52313.0,52313.0,19772,0,3700000,NO,NO FUGA,1,52314,1,1,1,1,1,52314.0,1.9115341973467904e-05,1.0,1.0,1.0,1.0,10.865038415815148,52313,10.86501930065587,1
1880,1881,0,188117,45,12,1,31,119,0,993779,0,305985,3,0,65,3.0,993779.0,374133,1,4200000,NO,FUGA,1,993780,1,305986,4,1,66,993780.0,1.0062589305480086e-06,305986.0,1.3072493512775094e-05,0.25,66.0,13.809272139432679,1299832,14.077746352641414,4
1881,1882,0,232498,53,12,1,17,80,706531,933845,0,70679,359,40619,153,153.0,933845.0,395664,1,1200000,NO,FUGA,706532,933846,1,70680,360,40620,154,1.3217320659219964,1.070840374108793e-06,70680.0,0.0050933786078098476,112.83333333333333,0.00379123584441162,0.8423134872646909,1752186,14.376375279942499,6
1882,1883,0,4089431,39,18,1,55,90,368177,271,0,154596,609,14184,213,213.0,368177.0,140415,3,600000,SI,FUGA,368178,272,1,154597,610,14185,214,0.0007387730934493642,0.003676470588235294,154597.0,0.003945742802253602,23.25409836065574,0.015086358829749735,0.0007385003349370823,538050,13.195708630190142,6
1883,1884,1,1462571,56,12,3,51,88,1570711,649015,0,1087,0,0,0,1087.0,1570711.0,603293,0,5500000,NO,NO FUGA,1570712,649016,1,1088,1,1,1,0.4131986003799551,1.5407940636286317e-06,1088.0,0.0009191176470588235,1.0,1.0,0.345855646111728,2220813,14.613384353309334,3
1884,1885,0,714326,49,18,1,45,92,949383,47836,0,413812,695,0,688,688.0,949383.0,362829,1,2700000,NO,FUGA,949384,47837,1,413813,696,1,689,0.05038740909895258,2.0904320923134813e-05,413813.0,0.001681919127721942,0.0014367816091954023,689.0,0.0491590571666645,1412414,14.160811563200875,5
1885,1886,0,132466,54,18,2,27,88,0,456324,0,451054,1418,0,1259,1259.0,456324.0,221122,3,2600000,NO,FUGA,1,456325,1,451055,1419,1,1260,456325.0,2.191420588396428e-06,451055.0,0.003145957810023168,0.0007047216349541931,1260.0,13.030962745349171,910055,13.721261415061157,4
1886,1887,0,807495,33,18,1,21,502,1527800,93725,0,473082,281,0,143,143.0,1527800.0,568586,1,2700000,NO,NO FUGA,1527801,93726,1,473083,282,1,144,0.061346994798406336,1.0669398032563002e-05,473083.0,0.0005960899038857875,0.0035460992907801418,144.0,0.059538851214606774,2095031,14.55507938568473,5
1887,1888,0,2738328,53,14,1,27,226,9458161,97834,0,963710,5347,0,31079,5347.0,9458161.0,3523191,3,3000000,SI,FUGA,9458162,97835,1,963711,5348,1,31080,0.010343975922594686,1.0221290949046865e-05,963711.0,0.005549381505451323,0.00018698578908002991,31080.0,0.010290843092685393,10556131,16.17221748126381,5
1888,1889,1,77004,42,14,2,61,284,0,874785,0,47867,8,11046,217,8.0,874785.0,327378,1,8000000,SI,NO FUGA,1,874786,1,47868,9,11047,218,874786.0,1.1431367214381575e-06,47868.0,0.00018801704687891702,1227.4444444444443,0.019733864397574002,13.681735707134779,933923,13.747150343450546,5
1889,1890,1,36729,54,14,2,15,66,0,0,0,0,53,0,0,53.0,53.0,20,1,3800000,SI,NO FUGA,1,1,1,1,54,1,1,1.0,1.0,1.0,54.0,0.018518518518518517,1.0,0.6931471805599453,53,3.9889840465642745,1
1890,1891,1,204007,41,14,1,138,1,18581,119879,0,0,1081,0,1199,1081.0,119879.0,44514,3,1900000,NO,FUGA,18582,119880,1,1,1082,1,1200,6.451404585082337,8.341675008341675e-06,1.0,1082.0,0.0009242144177449168,1200.0,2.008402549531376,140740,11.854676600795852,4
1891,1892,0,324431,43,18,1,31,119,0,92456,0,0,0,8155,0,8155.0,92456.0,34565,1,1500000,NO,FUGA,1,92457,1,1,1,8156,1,92457.0,1.0815838714213093e-05,1.0,1.0,8156.0,0.00012260912211868564,11.434509766332706,100611,11.519026813828205,2
1892,1893,0,2659848,44,12,1,45,103,0,428564,0,0,621,3353,0,621.0,428564.0,161736,2,1500000,NO,FUGA,1,428565,1,1,622,3354,1,428565.0,2.333368333858341e-06,1.0,622.0,5.392282958199357,0.0002981514609421586,12.96820003083018,432538,12.977427774699098,3
1893,1894,1,898247,46,18,3,138,1,0,193487,0,0,16,3572,0,16.0,193487.0,72917,1,4200000,NO,FUGA,1,193488,1,1,17,3573,1,193488.0,5.168279169767634e-06,1.0,17.0,210.1764705882353,0.000279876854184159,12.17297594229087,197075,12.191344720125562,3
1894,1895,1,335793,44,14,2,83,88,0,36404,0,30349,1427,0,51,51.0,36404.0,16244,3,1500000,NO,NO FUGA,1,36405,1,30350,1428,1,52,36405.0,2.7468754291992858e-05,30350.0,0.0470510708401977,0.0007002801120448179,52.0,10.502488875205843,68231,11.130668941998945,4
1895,1896,1,1971035,53,12,1,90,88,0,0,0,0,275,7568,2295,275.0,7568.0,2826,1,8000000,NO,NO FUGA,1,1,1,1,276,7569,2296,1.0,1.0,1.0,276.0,27.42391304347826,0.30334258158277183,0.6931471805599453,10138,9.22414465295258,3
1896,1897,1,1762374,52,12,1,102,90,0,2516805,0,0,0,0,17,17.0,2516805.0,951261,0,8000000,NO,NO FUGA,1,2516806,1,1,1,1,18,2516806.0,3.973289955602458e-07,1.0,1.0,1.0,18.0,14.738501592591883,2516822,14.738507949833078,2
1897,1898,0,372927,47,14,2,138,1,1256693,278013,0,23221,0,0,6232,6232.0,1256693.0,466839,1,2700000,NO,FUGA,1256694,278014,1,23222,1,1,6233,0.221226487911934,3.5969411612364843e-06,23222.0,4.306261303935923e-05,1.0,6233.0,0.19985567171209043,1564159,14.262859496645204,4
1898,1899,1,347287,29,18,1,107,87,0,1058090,0,121371,267,0,0,267.0,1058090.0,394855,1,1300000,NO,NO FUGA,1,1058091,1,121372,268,1,1,1058091.0,9.45098294948166e-07,121372.0,0.0022080875325445736,0.0037313432835820895,1.0,13.871977844141622,1179728,13.98079530904877,3
1899,1900,0,640127,40,14,2,138,1,2990702,24449,0,39249,2317,0,1543,1543.0,2990702.0,1126225,3,1100000,SI,FUGA,2990703,24450,1,39250,2318,1,1544,0.008175335364293946,4.089979550102249e-05,39250.0,0.059057324840764334,0.0004314063848144953,1544.0,0.008142098336489441,3058260,14.933357011730946,5
1900,1901,1,116550,54,14,1,27,226,0,2724,0,45707,127,0,30,30.0,45707.0,17123,1,2000000,NO,FUGA,1,2725,1,45708,128,1,31,2725.0,0.0003669724770642202,45708.0,0.00280038505294478,0.0078125,31.0,7.9105906122564775,48588,10.79115244682184,4
